Freq (-1°C),Resistivity (-1°C),Freq (-2°C),Resistivity (-2°C),Freq (-3°C),Resistivity (-3°C),Freq (-5°C),Resistivity (-5°C),Freq (-7.5°C),Resistivity (-7.5°C),Freq (-10°C),Resistivity (-10°C)
1631.4412108928473,2466.0393372343387,840.5652438031408,4875.28490103386,540.2209577958649,6918.309709189362,309.2329149468532,13803.842646028837,177.01089583174218,30478.949896279828,122.4616199265049,53456.435939697134
1648.7046284387438,2466.0393372343387,849.4598510261619,4830.588020397728,540.2209577958649,7516.228940182053,309.2329149468532,15135.612484362071,177.01089583174218,27542.28703338163,123.75747175617711,48305.880203977285
1648.7046284387438,2249.0546058357804,858.4485782930891,4405.548635065534,551.7143572172266,6918.309709189362,312.5051241407969,15135.612484362071,178.8839716033443,27542.28703338163,123.75747175617711,52966.3443891658
1666.1507222486543,2228.4351492703026,867.532421553764,4365.15832240166,551.7143572172266,7516.228940182053,312.5051241407969,13677.288255958494,178.8839716033443,30199.51720402019,125.06703589804536,47863.00923226381
1666.1507222486543,2443.430552693971,867.532421553764,4830.588020397728,557.5524317068948,7447.319739059888,315.811958862915,14996.84835502374,180.7768676963434,27289.777828080405,125.06703589804536,52966.3443891658
1683.7814253475644,2228.4351492703026,876.7123872968685,4786.300923226385,557.5524317068948,6854.882264526613,319.15378551007615,13677.288255958494,182.68979384338695,30199.51720402019,126.3904574516507,52480.74602497723
1701.5986912151418,2443.430552693971,876.7123872968685,4365.15832240166,563.4522829353791,6854.882264526613,322.53097435624926,14996.84835502374,184.6229619964497,27289.777828080405,127.72788305193379,47863.00923226381
1701.5986912151418,2208.004733018899,885.9894926614453,4325.1383103500875,569.4145646054485,7447.319739059888,322.53097435624926,13551.89412351035,184.6229619964497,29922.646366081888,129.07946088548147,47424.198526024484
1719.6044940021889,2421.0290467361774,885.9894926614453,4786.300923226385,569.4145646054485,6792.036326171843,325.9438995935305,14859.35642287006,186.57658635031834,29922.646366081888,129.07946088548147,52480.74602497723
1737.8008287493763,2208.004733018899,895.3647655495937,4742.4198526024475,575.4399373371566,6792.036326171843,325.9438995935305,13551.89412351035,186.57658635031834,27039.583641088462,130.4453407069468,51999.59965335162
1756.1897116082855,2421.0290467361774,904.8392447403622,4325.1383103500875,575.4399373371566,7379.042301291008,329.39293937360407,14859.35642287006,188.5508833663235,29648.31389524339,130.4453407069468,47424.198526024484
1756.1897116082855,2187.7616239495514,914.4139800048451,4285.485203974396,581.5290687410399,7379.042301291008,329.39293937360407,13427.649611378642,188.5508833663235,27039.583641088462,131.82567385564073,46989.410860521515
1774.77318006481,2398.8329190194895,914.4139800048451,4742.4198526024475,581.5290687410399,6729.766562843175,332.8784758496409,14723.125024327193,190.54607179632484,26791.683248190315,133.22061327230145,51999.59965335162
1793.5532931649013,2187.7616239495514,924.0900322224983,4698.941086052156,587.6826334920852,7311.390834834172,332.8784758496409,13427.649611378642,192.56237270694734,29648.31389524339,134.63031351603962,46989.410860521515
1812.532131742714,2398.8329190194895,933.8684734986797,4285.485203974396,587.6826334920852,6729.766562843175,336.40089521864104,14723.125024327193,194.60000950407672,26791.683248190315,134.63031351603962,51522.864458175616
1812.532131742714,2167.704104819694,943.7503872834462,4246.19563946313,593.9013134044889,6668.067692136218,336.40089521864104,13304.544179780927,194.60000950407672,29376.496519615306,136.05493078146372,51522.864458175616
1831.711798651155,2376.8402866248757,943.7503872834462,4698.941086052156,593.9013134044889,7311.390834834172,339.96058776422444,14588.142602753474,196.65920795761204,29376.496519615306,136.05493078146372,46558.60935229591
1851.0944189948905,2167.704104819694,953.7368684915918,4655.860935229592,600.1857975071964,7244.359600749898,343.55794789987465,13304.544179780927,196.65920795761204,26546.055619755363,137.49462291598647,51050.499997540646
1870.6821403657996,2147.830474130533,963.8290236239704,4246.19563946313,606.536782120251,7244.359600749898,347.19337421263833,14588.142602753474,198.7401962264811,29107.17118066608,137.49462291598647,46558.60935229591
1870.6821403657996,2376.8402866248757,974.0279708900925,4207.266283844442,606.536782120251,6668.067692136218,347.19337421263833,13182.567385564074,198.7401962264811,26546.055619755363,138.94954943731372,46131.75745603791
1890.4771330809313,2355.0492838960085,974.0279708900925,4655.860935229592,612.9549709319435,7177.9429127136145,350.8672695072912,14454.39770745928,200.84320488392075,29107.17118066608,138.94954943731372,51050.499997540646
1910.4815904229674,2147.830474130533,984.3348403320234,4613.175745603796,612.9549709319435,6606.934480075957,350.8672695072912,13182.567385564074,200.84320488392075,26302.679918953814,140.4198715511201,50582.46620031137
1930.6977288832495,2128.139045982711,984.3348403320234,4207.266283844442,625.9958132142817,7177.9429127136145,354.580040850966,14454.39770745928,202.9684669430235,28840.315031266055,140.4198715511201,46131.75745603791
1930.6977288832495,2355.0492838960085,994.7507739495927,4613.175745603796,625.9958132142817,6606.934480075957,354.580040850966,13061.708881318404,202.9684669430235,26302.679918953814,141.90575216890926,50582.46620031137
1951.1277884073609,2333.4580622810017,994.7507739495927,4168.693834703355,632.6199116086015,7112.135136533288,358.33209961825753,14321.878992735423,205.11621788255667,26061.535499988975,141.90575216890926,45708.818961487515
1971.774032643305,2128.139045982711,1005.2769258269242,4570.881896148752,632.6199116086015,6546.361740672747,362.1238615368022,13061.708881318404,207.28669567305195,28840.315031266055,143.4073559260656,50118.72336272725
1992.6387491923301,2108.6281499332886,1015.9144622603135,4168.693834703355,639.314104209002,7112.135136533288,365.95574673334016,14321.878992735423,209.48014080317387,28575.905433749434,144.92484920009525,45708.818961487515
1992.6387491923301,2333.4580622810017,1026.6645618874513,4130.475019901614,639.314104209002,6546.361740672747,365.95574673334016,12941.958414499863,209.48014080317387,26061.535499988975,146.45840012906075,45289.75799036204
2013.7242498623875,2312.064790175594,1026.6645618874513,4570.881896148752,646.0791327311771,7046.930689671467,369.8281797802663,12941.958414499863,211.69679630636497,25822.601906345957,146.45840012906075,50118.72336272725
2013.7242498623875,2108.6281499332886,1037.5284158180127,4528.975799036209,646.0791327311771,6486.344335482388,369.8281797802663,14190.575216890926,211.69679630636497,28575.905433749434,148.00817863021098,49659.23214503358
2035.0328709242829,2089.296130854039,1037.5284158180127,4130.475019901614,659.8247037297239,6486.344335482388,373.74158974267095,12823.30582656023,213.9369077877743,25822.601906345957,148.00817863021098,45289.75799036204
2035.0328709242829,2312.064790175594,1048.5072277656382,4092.60659730011,659.8247037297239,7046.930689671467,377.6964102258832,14190.575216890926,213.9369077877743,28313.919957993785,149.57435641880724,44874.538993313225
2056.5669733705263,2290.8676527677726,1048.5072277656382,4528.975799036209,666.8067692136218,6982.324040771711,381.6930794235107,14060.475241299127,216.20072345147045,25585.858869056425,149.57435641880724,49659.23214503358
2078.3289431769444,2089.296130854039,1059.602214181302,4487.453899331323,666.8067692136218,6426.877173170194,381.6930794235107,12823.30582656023,218.48849412794186,28313.919957993785,151.15710702715046,49203.95356814511
2100.321191567035,2290.8676527677726,1070.8146043880918,4092.60659730011,673.862716803094,6426.877173170194,385.73204016599493,14060.475241299127,220.80047330189012,28054.33637951716,152.75660582380732,44874.538993313225
2100.321191567035,2070.1413487910413,1082.1456407174235,4055.085354483839,673.862716803094,6982.324040771711,385.73204016599493,12705.74105208542,220.80047330189012,25585.858869056425,154.37303003304197,49203.95356814511
2122.546155279136,2269.8648518838213,1082.1456407174235,4487.453899331323,680.9933282962405,6367.955209079161,389.81373996967454,12705.74105208542,223.13691714031447,25351.28630497907,154.37303003304197,44463.126746910835
2145.0062968364086,2070.1413487910413,1093.596578646687,4446.3126746910875,680.9933282962405,6918.309709189362,389.81373996967454,13931.568029453034,223.13691714031447,28054.33637951716,156.00655875445216,48752.8490103386
2167.704104819694,2269.8648518838213,1093.596578646687,4055.085354483839,688.1993937639099,6367.955209079161,393.9386310863708,12589.254117941662,225.49808452089644,25351.28630497907,156.00655875445216,44463.126746910835
2167.704104819694,2051.1621788255648,1105.1686869383561,4446.3126746910875,695.481711637245,6309.57344480193,393.9386310863708,13931.568029453034,225.49808452089644,27797.132677592883,157.65737298281323,44055.486350655345
2190.642094143244,2249.0546058357804,1105.1686869383561,4017.9081084894005,695.481711637245,6918.309709189362,398.1071705534973,12589.254117941662,227.88423706068284,25118.864315095823,157.65737298281323,48752.8490103386
2213.8228063333668,2051.1621788255648,1116.8632477805613,4405.548635065534,702.8410887961423,6854.882264526613,398.1071705534973,13803.842646028837,230.29563914507276,27797.132677592883,159.32565562813267,44055.486350655345
2237.2488098100384,2249.0546058357804,1128.6815569291637,4017.9081084894005,702.8410887961423,6309.57344480193,402.3198202446984,13803.842646028837,232.7325579571118,25118.864315095823,159.32565562813267,48305.880203977285
2237.2488098100384,2032.357010936221,1140.6249238513203,4405.548635065534,710.2783406586597,6854.882264526613,402.3198202446984,12473.835142429432,232.7325579571118,27542.28703338163,161.0115915359164,43651.58322401656
2260.922700171478,2228.4351492703026,1140.6249238513203,3981.0717055349733,710.2783406586597,6251.726927756862,406.5770469210271,13677.288255958494,235.1952635070959,24888.573182823904,162.71536750764938,48305.880203977285
2284.84710048174,2032.357010936221,1152.6946718705747,4365.15832240166,717.7942912713614,6792.036326171843,410.879322282659,12473.835142429432,235.1952635070959,27542.28703338163,164.43717232149322,47863.00923226381
2309.024661561346,2013.7242498623875,1164.892138313476,3981.0717055349733,725.3897734006237,6792.036326171843,415.2271230211598,13677.288255958494,237.68402866248758,24888.573182823904,164.43717232149322,43651.58322401656
2309.024661561346,2228.4351492703026,1177.2186746577627,3944.573020752785,725.3897734006237,6251.726927756862,415.2271230211598,12359.47433444512,237.68402866248758,27289.777828080405,166.17719675320348,47863.00923226381
2333.4580622810017,2208.004733018899,1177.2186746577627,4365.15832240166,733.0656286249049,6729.766562843175,419.6209308723006,12359.47433444512,240.1991291781514,24660.393372343362,166.17719675320348,43251.383103500884
2333.4580622810017,2013.7242498623875,1189.6756466821016,3944.573020752785,733.0656286249049,6194.410750767812,419.6209308723006,13551.89412351035,240.1991291781514,27289.777828080405,167.93563359726673,47424.198526024484
2358.150009858416,1995.2623149688789,1189.6756466821016,4325.1383103500875,748.6618692932303,6729.766562843175,424.06123266943484,12246.16199265049,242.74084372690538,27039.583641088462,167.93563359726673,43251.383103500884
2358.150009858416,2208.004733018899,1202.264434617413,3908.408957924021,748.6618692932303,6194.410750767812,428.5485203974392,13551.89412351035,242.74084372690538,24660.393372343362,169.71267768826263,47424.198526024484
2383.1032401582484,2187.7616239495514,1202.264434617413,4325.1383103500875,756.5839827987652,6137.620051647946,433.08329124722604,12246.16199265049,245.3094539303999,24434.305526939712,169.71267768826263,42854.85203974392
2408.320517995257,1995.2623149688789,1214.9864332998068,3908.408957924021,756.5839827987652,6668.067692136218,433.08329124722604,13427.649611378642,245.3094539303999,27039.583641088462,171.50852592245135,46989.410860521515
2433.804637440633,1976.9696401118601,1214.9864332998068,4285.485203974396,764.5899257137688,6137.620051647946,437.66604767083084,12133.888504649762,247.90524439032015,26791.683248190315,171.50852592245135,42854.85203974392
2433.804637440633,2187.7616239495514,1227.8430523251257,4285.485203974396,764.5899257137688,6668.067692136218,437.66604767083084,13427.649611378642,250.5285027199203,24434.305526939712,173.32337727958998,42461.9563946313
2459.5584221315853,2167.704104819694,1227.8430523251257,3872.5764492161725,772.6805850957021,6606.934480075957,442.29729743708435,12133.888504649762,253.1795195758913,24210.2904673618,175.1574328449787,46989.410860521515
2485.5847255841913,1976.9696401118601,1240.8357162051304,4246.19563946313,772.6805850957021,6081.350012787177,442.29729743708435,13304.544179780927,253.1795195758913,26791.683248190315,177.01089583174218,42461.9563946313
2485.5847255841913,2167.704104819694,1253.9658645253312,3872.5764492161725,780.8568573885999,6081.350012787177,446.97755368787455,13304.544179780927,255.85858869056455,24210.2904673618,177.01089583174218,46558.60935229591
2511.8864315095793,2147.830474130533,1267.2349521044996,3837.0724549227884,789.1196485223975,6025.595860743581,446.97755368787455,12022.644346174131,255.85858869056455,26546.055619755363,178.8839716033443,46558.60935229591
2511.8864315095793,1958.8446735059888,1267.2349521044996,4246.19563946313,789.1196485223975,6606.934480075957,451.7073349950013,12022.644346174131,258.5660069044591,23988.3291901949,178.8839716033443,42072.66283844446
2538.466454133435,1958.8446735059888,1280.6444491558593,4207.266283844442,797.4698740133042,6546.361740672747,451.7073349950013,13182.567385564074,258.5660069044591,26546.055619755363,180.7768676963434,46131.75745603791
2565.327738518901,2147.830474130533,1294.1958414499863,3837.0724549227884,797.4698740133042,6025.595860743581,456.4871654176343,11912.420080273763,261.30207419916957,26302.679918953814,180.7768676963434,42072.66283844446
2565.327738518901,1940.8858775927772,1307.8906304794277,3801.8939632056126,805.9084590652486,5970.352865838367,456.4871654176343,13182.567385564074,264.0670937306061,23988.3291901949,182.68979384338695,41686.93834703355
2592.4732608928794,2128.139045982711,1307.8906304794277,4207.266283844442,805.9084590652486,6546.361740672747,461.31757456037906,11912.420080273763,266.8613718625824,23768.402866248736,184.6229619964497,46131.75745603791
2619.906028975814,1940.8858775927772,1321.730333625075,4168.693834703355,814.4363386723841,6486.344335482388,461.31757456037906,13061.708881318404,266.8613718625824,26302.679918953814,186.57658635031834,41686.93834703355
2647.629082314937,2128.139045982711,1335.7164843242851,3801.8939632056126,823.0544577226917,6486.344335482388,466.1990976319572,11803.2063565173,269.68521820076165,26061.535499988975,186.57658635031834,45708.818961487515
2647.629082314937,1923.0917289101576,1349.8506322407814,3767.0379898390893,823.0544577226917,5970.352865838367,471.13227550450597,13061.708881318404,269.68521820076165,23768.402866248736,188.5508833663235,45708.818961487515
2675.6454926210413,2108.6281499332886,1349.8506322407814,4168.693834703355,831.7637711026708,5915.616341754743,476.1176547735096,12941.958414499863,272.5389456269608,26061.535499988975,188.5508833663235,41304.7501990161
2703.9583641088434,1923.0917289101576,1364.134343436364,4130.475019901614,831.7637711026708,6426.877173170194,476.1176547735096,11803.2063565173,272.5389456269608,23550.49283896009,190.54607179632484,45289.75799036204
2732.5708338409177,2108.6281499332886,1364.134343436364,3767.0379898390893,849.4598510261619,5915.616341754743,481.15578781835893,11694.9939101987,275.4228703338166,25822.601906345957,190.54607179632484,41304.7501990161
2732.5708338409177,1905.4607179632483,1378.5692005444243,4130.475019901614,849.4598510261619,6426.877173170194,481.15578781835893,12941.958414499863,275.4228703338166,23550.49283896009,192.56237270694734,40926.065973001096
2761.48607207529,2089.296130854039,1378.5692005444243,3732.5015779572063,858.4485782930891,6367.955209079161,486.2472328635575,12823.30582656023,278.3373118598219,25822.601906345957,192.56237270694734,45289.75799036204
2790.707282616688,2089.296130854039,1393.1568029453035,4092.60659730011,858.4485782930891,5861.381645140285,491.39255404057155,11694.9939101987,278.3373118598219,23334.580622810045,194.60000950407672,40926.065973001096
2790.707282616688,1905.4607179632483,1393.1568029453035,3732.5015779572063,867.532421553764,5861.381645140285,496.5923214503358,11587.773561551263,281.28259312472807,25585.858869056425,194.60000950407672,44874.538993313225
2820.2377031715423,2070.1413487910413,1407.8987669434966,3698.2817978026624,867.532421553764,6367.955209079161,496.5923214503358,12823.30582656023,284.2590404653265,23334.580622810045,196.65920795761204,44874.538993313225
2820.2377031715423,1887.9913490962927,1422.7967259467493,4092.60659730011,876.7123872968685,5807.644175213124,501.8471112264212,11587.773561551263,287.2669836716056,25585.858869056425,196.65920795761204,40550.85354483843
2850.0806057067125,1887.9913490962927,1437.8523306470336,4055.085354483839,876.7123872968685,6309.57344480193,501.8471112264212,12705.74105208542,287.2669836716056,23120.64790175594,198.7401962264811,44463.126746910835
2880.2392968120143,2070.1413487910413,1437.8523306470336,3698.2817978026624,895.3647655495937,5807.644175213124,507.1575055988683,11481.536214968839,290.3067560232916,23120.64790175594,200.84320488392075,40550.85354483843
2880.2392968120143,1870.6821403658016,1453.0672492034405,3664.375746478333,895.3647655495937,6309.57344480193,507.1575055988683,12705.74105208542,290.3067560232916,25351.28630497907,202.9684669430235,44463.126746910835
2910.7171180666055,2051.1621788255648,1453.0672492034405,4055.085354483839,904.8392447403622,5754.399373371566,512.5240929587021,12589.254117941662,293.3786943267763,22908.676527677744,205.11621788255667,44055.486350655345
2941.51744640922,1870.6821403658016,1468.4431674270202,4017.9081084894005,904.8392447403622,6251.726927756862,512.5240929587021,11481.536214968839,293.3786943267763,25351.28630497907,205.11621788255667,39810.71705534969
2972.643694512341,1853.5316234148104,1468.4431674270202,3664.375746478333,914.4139800048451,5754.399373371566,517.9474679231213,11376.27285823431,296.4831389524342,25118.864315095823,207.28669567305195,39810.71705534969
2972.643694512341,2051.1621788255648,1483.9817889675649,4017.9081084894005,924.0900322224983,6251.726927756862,523.4282314013855,12589.254117941662,299.6204338723372,22908.676527677744,209.48014080317387,39445.73020752785
3004.0993111603093,2032.357010936221,1483.9817889675649,3630.780547701014,924.0900322224983,5701.642722807478,528.966990661394,12473.835142429432,302.79092669836433,25118.864315095823,209.48014080317387,44055.486350655345
3035.8877816314694,1853.5316234148104,1499.6848355023742,3981.0717055349733,933.8684734986797,6194.410750767812,528.966990661394,11376.27285823431,302.79092669836433,22698.64851883821,211.69679630636497,43651.58322401656
3068.012628084323,2032.357010936221,1515.5540469270125,3630.780547701014,943.7503872834462,6194.410750767812,534.5643593969713,11271.974561755093,305.9949687207196,24888.573182823904,213.9369077877743,39445.73020752785
3068.012628084323,1836.5383433483473,1531.5911815480974,3597.4933515574235,943.7503872834462,5701.642722807478,534.5643593969713,12473.835142429432,305.9949687207196,22698.64851883821,213.9369077877743,43651.58322401656
3100.477409947791,2013.7242498623875,1531.5911815480974,3981.0717055349733,953.7368684915918,5649.369748123022,540.2209577958649,11271.974561755093,309.2329149468532,22490.546058357824,216.20072345147045,39084.08957924025
3133.2857243155854,1836.5383433483473,1547.7980162781137,3944.573020752785,953.7368684915918,6137.620051647946,540.2209577958649,12359.47433444512,309.2329149468532,24888.573182823904,216.20072345147045,43251.383103500884
3133.2857243155854,2013.7242498623875,1564.1763468322981,3597.4933515574235,963.8290236239704,6137.620051647946,545.9374126084599,11168.632477805611,312.5051241407969,22490.546058357824,218.48849412794186,43251.383103500884
3166.441206344787,1819.7008586099826,1580.7279879275986,3944.573020752785,963.8290236239704,5649.369748123022,545.9374126084599,12359.47433444512,312.5051241407969,24660.393372343362,218.48849412794186,39084.08957924025
3166.441206344787,1995.2623149688789,1580.7279879275986,3564.5113342624422,974.0279708900925,6081.350012787177,551.7143572172266,12246.16199265049,315.811958862915,22284.35149270303,220.80047330189012,42854.85203974392
3199.9475296586083,1819.7008586099826,1597.454773483754,3564.5113342624422,974.0279708900925,5597.576014951104,557.5524317068948,11168.632477805611,319.15378551007615,24660.393372343362,220.80047330189012,38725.764492161725
3233.8084067534223,1803.0177408595698,1597.454773483754,3908.408957924021,994.7507739495927,6081.350012787177,563.4522829353791,12246.16199265049,322.53097435624926,24434.305526939712,223.13691714031447,38725.764492161725
3233.8084067534223,1995.2623149688789,1614.3585568264868,3531.8316979195697,994.7507739495927,5597.576014951104,563.4522829353791,11066.237839776675,322.53097435624926,22284.35149270303,225.49808452089644,38370.72454922784
3268.027589410125,1976.9696401118601,1614.3585568264868,3908.408957924021,1005.2769258269242,6025.595860743581,569.4145646054485,11066.237839776675,325.9438995935305,22080.047330189012,225.49808452089644,42854.85203974392
3302.6088691098216,1803.0177408595698,1631.4412108928473,3872.5764492161725,1005.2769258269242,5546.257129579104,569.4145646054485,12133.888504649762,325.9438995935305,24434.305526939712,227.88423706068284,42461.9563946313
3337.556077453926,1976.9696401118601,1648.7046284387438,3531.8316979195697,1015.9144622603135,6025.595860743581,575.4399373371566,10964.78196143185,329.39293937360407,22080.047330189012,230.29563914507276,42461.9563946313
3337.556077453926,1786.4875748520496,1666.1507222486543,3499.4516702835726,1015.9144622603135,5546.257129579104,575.4399373371566,12133.888504649762,329.39293937360407,24210.2904673618,230.29563914507276,38370.72454922784
3372.8730865886887,1786.4875748520496,1666.1507222486543,3872.5764492161725,1026.6645618874513,5970.352865838367,581.5290687410399,12022.644346174131,332.8784758496409,24210.2904673618,232.7325579571118,42072.66283844446
3372.8730865886887,1958.8446735059888,1683.7814253475644,3837.0724549227884,1026.6645618874513,5495.408738576248,587.6826334920852,10964.78196143185,332.8784758496409,21877.616239495517,232.7325579571118,38018.93963205612
3408.5638096342536,1958.8446735059888,1683.7814253475644,3499.4516702835726,1048.5072277656382,5970.352865838367,593.9013134044889,10864.256236170644,336.40089521864104,23988.3291901949,235.1952635070959,38018.93963205612
3408.5638096342536,1770.1089583174219,1701.5986912151418,3837.0724549227884,1048.5072277656382,5495.408738576248,593.9013134044889,12022.644346174131,336.40089521864104,21877.616239495517,235.1952635070959,42072.66283844446
3444.6322011182133,1940.8858775927772,1701.5986912151418,3467.3685045253164,1059.602214181302,5915.616341754743,600.1857975071964,11912.420080273763,339.96058776422444,21677.041048196963,237.68402866248758,41686.93834703355
3481.0822574137787,1770.1089583174219,1719.6044940021889,3801.8939632056126,1059.602214181302,5445.026528424209,600.1857975071964,10864.256236170644,343.55794789987465,23988.3291901949,237.68402866248758,37670.37989839093
3517.918017182565,1940.8858775927772,1737.8008287493763,3467.3685045253164,1070.8146043880918,5915.616341754743,606.536782120251,11912.420080273763,347.19337421263833,21677.041048196963,242.74084372690538,41686.93834703355
3517.918017182565,1753.8805018417602,1756.1897116082855,3801.8939632056126,1070.8146043880918,5445.026528424209,606.536782120251,10764.65213629835,347.19337421263833,23768.402866248736,242.74084372690538,37670.37989839093
3555.1435618220917,1923.0917289101576,1774.77318006481,3767.0379898390893,1082.1456407174235,5861.381645140285,612.9549709319435,11803.2063565173,350.8672695072912,23768.402866248736,245.3094539303999,37325.01577957206
3592.763015917994,1753.8805018417602,1774.77318006481,3404.081897010009,1082.1456407174235,5395.1062251512785,612.9549709319435,10764.65213629835,350.8672695072912,21478.304741305332,245.3094539303999,41304.7501990161
3630.780547701014,1737.8008287493763,1812.532131742714,3767.0379898390893,1093.596578646687,5395.1062251512785,619.4410750767811,10665.961212302589,354.580040850966,23550.49283896009,247.90524439032015,41304.7501990161
3630.780547701014,1923.0917289101576,1812.532131742714,3404.081897010009,1105.1686869383561,5345.643593969714,619.4410750767811,11803.2063565173,354.580040850966,21478.304741305332,247.90524439032015,37325.01577957206
3669.200369508861,1905.4607179632483,1831.711798651155,3372.8730865886887,1105.1686869383561,5861.381645140285,625.9958132142817,11694.9939101987,358.33209961825753,21281.390459827133,250.5285027199203,40926.065973001096
3669.200369508861,1737.8008287493763,1831.711798651155,3732.5015779572063,1116.8632477805613,5807.644175213124,632.6199116086015,10665.961212302589,362.1238615368022,23550.49283896009,250.5285027199203,36982.81797802659
3708.026738252926,1721.868574986006,1851.0944189948905,3372.8730865886887,1116.8632477805613,5345.643593969714,639.314104209002,10568.175092136584,362.1238615368022,21281.390459827133,253.1795195758913,36982.81797802659
3708.026738252926,1905.4607179632483,1851.0944189948905,3732.5015779572063,1128.6815569291637,5807.644175213124,639.314104209002,11694.9939101987,365.95574673334016,21086.281499332887,255.85858869056455,40926.065973001096
3747.263955889952,1887.9913490962927,1870.6821403657996,3698.2817978026624,1128.6815569291637,5296.634438916581,646.0791327311771,11587.773561551263,365.95574673334016,23334.580622810045,255.85858869056455,36643.75746478333
3786.9163698986754,1721.868574986006,1870.6821403657996,3341.9504002611425,1140.6249238513203,5754.399373371566,646.0791327311771,10568.175092136584,369.8281797802663,23334.580622810045,258.5660069044591,40550.85354483843
3826.98837376155,1706.0823890031243,1910.4815904229674,3698.2817978026624,1152.6946718705747,5754.399373371566,652.9157467394288,11587.773561551263,373.74158974267095,21086.281499332887,258.5660069044591,36643.75746478333
3826.98837376155,1887.9913490962927,1910.4815904229674,3341.9504002611425,1152.6946718705747,5296.634438916581,652.9157467394288,10471.285480508985,373.74158974267095,23120.64790175594,261.30207419916957,36307.80547701017
3867.4844074515336,1706.0823890031243,1930.6977288832495,3664.375746478333,1164.892138313476,5248.0746024977225,659.8247037297239,11481.536214968839,377.6964102258832,23120.64790175594,261.30207419916957,40550.85354483843
3867.4844074515336,1870.6821403658016,1930.6977288832495,3311.311214825911,1164.892138313476,5701.642722807478,666.8067692136218,10471.285480508985,377.6964102258832,20892.96130854041,264.0670937306061,40179.081084894
3908.408957924021,1870.6821403658016,1951.1277884073609,3311.311214825911,1189.6756466821016,5701.642722807478,673.862716803094,11481.536214968839,381.6930794235107,22908.676527677744,266.8613718625824,36307.80547701017
3908.408957924021,1690.440931643265,1951.1277884073609,3664.375746478333,1189.6756466821016,5248.0746024977225,673.862716803094,10375.284158180126,381.6930794235107,20892.96130854041,266.8613718625824,40179.081084894
3949.7665596140255,1853.5316234148104,1971.774032643305,3280.9529311311903,1202.264434617413,5649.369748123022,680.9933282962405,10375.284158180126,385.73204016599493,22908.676527677744,269.68521820076165,35974.93351557424
3991.5617949385764,1690.440931643265,1971.774032643305,3630.780547701014,1202.264434617413,5199.9599653351615,680.9933282962405,11376.27285823431,385.73204016599493,20701.413487910413,272.5389456269608,35974.93351557424
4033.7992948044575,1674.9428760264382,2013.7242498623875,3630.780547701014,1214.9864332998068,5199.9599653351615,688.1993937639099,10280.162981264746,389.81373996967454,22698.64851883821,272.5389456269608,39445.73020752785
4033.7992948044575,1853.5316234148104,2013.7242498623875,3280.9529311311903,1214.9864332998068,5649.369748123022,695.481711637245,11376.27285823431,389.81373996967454,20701.413487910413,275.4228703338166,35645.11334262439
4076.483739121297,1836.5383433483473,2035.0328709242829,3250.872973854344,1227.8430523251257,5152.286445817562,702.8410887961423,11271.974561755093,393.9386310863708,20511.621788255667,278.3373118598219,39445.73020752785
4119.619857320122,1674.9428760264382,2035.0328709242829,3597.4933515574235,1227.8430523251257,5597.576014951104,702.8410887961423,10280.162981264746,398.1071705534973,22698.64851883821,281.28259312472807,39084.08957924025
4119.619857320122,1836.5383433483473,2056.5669733705263,3250.872973854344,1253.9658645253312,5597.576014951104,710.2783406586597,10185.91388054117,402.3198202446984,22490.546058357824,281.28259312472807,35645.11334262439
4163.212428877367,1659.5869074375614,2056.5669733705263,3597.4933515574235,1253.9658645253312,5152.286445817562,710.2783406586597,11271.974561755093,402.3198202446984,20511.621788255667,284.2590404653265,35318.3169791957
4163.212428877367,1819.7008586099826,2078.3289431769444,3221.0687912834346,1267.2349521044996,5546.257129579104,717.7942912713614,10185.91388054117,406.5770469210271,22490.546058357824,284.2590404653265,39084.08957924025
4207.266283844442,1659.5869074375614,2078.3289431769444,3564.5113342624422,1267.2349521044996,5105.049999754065,717.7942912713614,11168.632477805611,406.5770469210271,20323.57010936221,287.2669836716056,35318.3169791957
4251.78630338289,1819.7008586099826,2122.546155279136,3564.5113342624422,1280.6444491558593,5105.049999754065,725.3897734006237,11168.632477805611,410.879322282659,22284.35149270303,287.2669836716056,38725.764492161725
4251.78630338289,1644.3717232149322,2122.546155279136,3221.0687912834346,1294.1958414499863,5546.257129579104,725.3897734006237,10092.528860766834,410.879322282659,20323.57010936221,290.3067560232916,34994.51670283576
4296.777420305241,1803.0177408595698,2145.0062968364086,3191.537855100761,1294.1958414499863,5058.246620031137,733.0656286249049,10092.528860766834,415.2271230211598,20137.242498623895,290.3067560232916,38725.764492161725
4342.244619621557,1644.3717232149322,2145.0062968364086,3531.8316979195697,1307.8906304794277,5495.408738576248,733.0656286249049,11066.237839776675,419.6209308723006,22284.35149270303,293.3786943267763,34994.51670283576
4388.192939091755,1629.296032639723,2190.642094143244,3191.537855100761,1307.8906304794277,5058.246620031137,740.8227074279903,10000.0,424.06123266943484,22080.047330189012,293.3786943267763,38370.72454922784
4388.192939091755,1803.0177408595698,2190.642094143244,3531.8316979195697,1321.730333625075,5495.408738576248,748.6618692932303,11066.237839776675,424.06123266943484,20137.242498623895,296.4831389524342,34673.685045253165
